id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,localidad,latitud,longitud
3016327,JARDIN DE NIÑOS ALFREDO ZALCE TORRES TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Benito Juárez                                                                                          ,25.65692177,-100.0825382
3036589,JARDIN DE NIÑOS ALICIA DEL ROSARIO GARZA,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Linares                                                                                                       ,24.86232183,-99.5500523
3042556,JARDIN DE NIÑOS ALMIRA SIERRA BECERRA 19EJN05013C TM,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.77793498,-100.4172631
2998198,JARDIN DE NIÑOS ALVARO AYALA SIERRA T.V,SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Cadereyta Jiménez                                                                                             ,25.57419092,-100.0252034
3038995,JARDIN DE NIÑOS AMADEO MOZART,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.66371692,-100.2813575
3028869,JARDIN DE NIÑOS AMADO NERVO,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Santiago                                                                                                      ,25.37715703,-100.1135565
3009835,JARDIN DE NIÑOS AMELIA TREVIÑO TURNO MATUTINO 19DJN0145Z,GOBIERNO FEDERAL ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Santa Catarina                                                                                         ,25.67562267,-100.4611618
3022222,JARDIN DE NIÑOS AMERICANO SAN NICOLAS,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,San Nicolás de los Garza                                                                                      ,25.7503632,-100.2927541
3012085,JARDIN DE NIÑOS AMERICO VESPUCIO CLUB DE LEONES NO 2,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad Sabinas Hidalgo                                                                                        ,26.49416535,-100.1759109
2984787,JARDIN DE NIÑOS ANA MARIA AGUILAR CASANOVA T.M. C.T. 19DJN0803U,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Las Escobas                                                                                                   ,25.67844179,-100.1306149
3043819,JARDIN DE NIÑOS ANA MARIA GARZA DE LACKENER,GOBIERNO SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.62918071,-100.279586
2965375,JARDIN DE NIÑOS ANA MARIA JARVIS,JARDÍN DE NIÑOS ANAMARIA JARVIS ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.74970729,-100.3524758
3015185,JARDIN DE NIÑOS ANAHUAC,,611111,Escuelas de educación preescolar del sector privado,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.73638247,-100.3094769
3047189,JARDIN DE NIÑOS ANASTACIA CANTU DE VILLEGAS,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Linares                                                                                                       ,24.85321165,-99.5677341
3031845,JARDIN DE NIÑOS ANDRES G SADA NO 2,FORMACION EDUCATIVA AC,611111,Escuelas de educación preescolar del sector privado,6 a 10 personas,San Nicolás de los Garza                                                                                      ,25.70144052,-100.2639514
3031846,JARDIN DE NIÑOS ANDRES G. SADA,FORMACION EDUCATIVA AC,611171,Escuelas del sector privado que combinan diversos niveles de educación,0 a 5 personas,San Nicolás de los Garza                                                                                      ,25.70146427,-100.2639924
3049194,JARDIN DE NIÑOS ANDRES HUERTA,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Doctor Arroyo                                                                                                 ,23.67950203,-100.1844359
3054950,JARDIN DE NIÑOS ANDRES QUINTANA ROO,SEP ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,San Nicolás de los Garza                                                                                      ,25.72152919,-100.2425253
2924894,JARDIN DE NIÑOS ANDRES TAVERA MORENO TURNO MATUTINO,GOBIERNO ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.71971477,-100.1880553
2924879,JARDIN DE NIÑOS ANDRES TRAVERA MORENO TV,EL GOBIERNO ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Guadalupe                                                                                                     ,25.71963116,-100.1880897
3034692,JARDIN DE NIÑOS ANEXO NIÑOS HEROES,SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.65146379,-100.3048118
3052379,JARDIN DE NIÑOS ANGEL DE CAMPO,GOBIERNO ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.77920878,-100.2500569
3014052,JARDIN DE NIÑOS ANGEL MARIA GARIBAY KINTANA,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.74320581,-100.3897744
2957399,JARDIN DE NIÑOS ANGEL ZARRAGA,SECRETARIA DE EDUCACION PUBLICA 19EJN0554C ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Santa Catarina                                                                                         ,25.6901498,-100.4262893
3018847,JARDIN DE NIÑOS ANGEL ZARRAGA,SECRETARIA DE EDUCACION PUBLICA CCT19JN04770 ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Santa Catarina                                                                                         ,25.69016057,-100.4263159
2940816,JARDIN DE NIÑOS ANGEL ZARRAGA  CCT.19KJN0589C,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Mission                                                                                                       ,25.95246053,-100.316422
7662267,JARDIN DE NIÑOS ANGEL ZARRAGA TURNO MATUTINO,SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciudad Benito Juárez                                                                                          ,25.66177075,-100.126248
3015019,JARDIN DE NIÑOS ANGEL ZARRAGA TURNO VESPERTINO C.C.CT.19DJN0880Z,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad Benito Juárez                                                                                          ,25.66179761,-100.1261819
3037302,JARDIN DE NIÑOS ANGELA PERALTA,SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Linares                                                                                                       ,24.86889185,-99.56290654
3006318,JARDIN DE NIÑOS ANNA DEAVOURS,SECRETARIA DE EDUCACION PUBLICA CCT 0390K ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.64013749,-100.1848635
2931858,JARDIN DE NIÑOS ANTONIO CASO C.C.T 19DJN020LB,DE LA SECRETARIA DE EDUCACION PUBLICA EN EL ESTADO ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Guadalupe                                                                                                     ,25.66471346,-100.2045886
2932735,JARDIN DE NIÑOS ANTONIO COHELLO ELIZONDO,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad General Escobedo                                                                                       ,25.78912362,-100.3173279
3013734,JARDÍN DE NIÑOS ANTONIO DE MENDOZA CCT.19EJN03671,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad Santa Catarina                                                                                         ,25.67029359,-100.4261512
3010010,JARDIN DE NIÑOS ANTONIO I VILLARREAL,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Lampazos de Naranjo                                                                                           ,27.02205132,-100.5044089
3014285,JARDIN DE NIÑOS ANTONIO MACHADO,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Benito Juárez                                                                                          ,25.62364628,-100.0977333
3014288,JARDIN DE NIÑOS ANTONIO MACHADO CCT19DJN2173J,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Benito Juárez                                                                                          ,25.62361877,-100.0976649
3029349,JARDIN DE NIÑOS ANTONIO MANCHADO,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,San Nicolás de los Garza                                                                                      ,25.73021315,-100.2197205
2935593,JARDIN DE NIÑOS ANTONIO MARIA CLARET,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.73423264,-100.3207672
3028719,JARDIN DE NIÑOS ANTONIO VILLALON TAMES,GOBIERNO DEL ESTADO DE NUEVO LEÓN ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Santiago                                                                                                      ,25.38976851,-100.1279559
2945243,JARDÍN DE NIÑOS ANTONIO VIVALDI TURNO MATUTINO,SEP ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciénega de Flores                                                                                             ,25.97917992,-100.1592992
2942232,JARDIN DE NIÑOS ANTONIO VIVALDI TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA CLAVE: 19EJN0642X ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.76384179,-100.1451961
2942227,JARDIN DE NIÑOS ANTONIO VIVALDI TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA CLAVE 19EJN0663J ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.76381643,-100.1451768
2945244,JARDÍN DE NIÑOS ANTONIO VIVALDI TURNO VESPERTINO,SEP ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciénega de Flores                                                                                             ,25.97917676,-100.1593025
3045849,JARDIN DE NIÑOS ANTONIO Z GONZALEZ,S E P GOBIERNO FEDERAL ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad General Terán                                                                                          ,25.25580671,-99.68598189
3038668,JARDIN DE NIÑOS APOLONIO G DE LA GARZA TM,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Apodaca                                                                                                ,25.7126616,-100.1690161
3038651,JARDIN DE NIÑOS APOLONIO G DE LA GARZA TV,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad Apodaca                                                                                                ,25.71265183,-100.1690194
3018280,JARDIN DE NIÑOS AQUILES SERDAN,SEP ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Parás                                                                                                         ,26.50088182,-99.52476164
3011947,JARDIN DE NIÑOS ARCORIS,,611111,Escuelas de educación preescolar del sector privado,6 a 10 personas,Ciudad Santa Catarina                                                                                         ,25.67036414,-100.4622328
3028056,JARDIN DE NIÑOS ARMANDO GARZA ZAMBRANO CLAVE 19DJN0332U,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,San Nicolás de los Garza                                                                                      ,25.7531406,-100.2447973
2984789,JARDIN DE NIÑOS ARMANDO VILLARREAL LOZANO T.M. CT.19DJN2096V,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Las Escobas                                                                                                   ,25.67476591,-100.1271629
2984790,JARDIN DE NIÑOS ARMANDO VILLARREAL LOZANO T.V C.T. 19DJN2132J,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Las Escobas                                                                                                   ,25.67477072,-100.1271769
3015346,JARDIN DE NIÑOS ARQUIMEDES,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,General Zuazua                                                                                                ,25.88931623,-100.125493
2926325,JARDIN DE NIÑOS ARSENIO CANTU LEAL,SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad General Escobedo                                                                                       ,25.83082234,-100.295509
2968389,JARDIN DE NIÑOS ARTES Y OFICIOS,JARDÍN DE NIÑOS ARTES Y OFICIOS ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.69210804,-100.3230746
3027343,JARDIN DE NIÑOS ARTURO CAVAZOS ROJAS 19DJN0310I,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Santiago                                                                                                      ,25.48747274,-100.1909187
2927006,JARDIN DE NIÑOS ASARCO,JARDÍN DE NIÑOS ASARCO ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.69227599,-100.3054506
3052307,JARDIN DE NIÑOS ATANACIO CARRILLO TURNO MATUTINO,UNIDAD DE INTEGRACIÓN EDUCATIVA DE NUEVO LEÓN ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.77087475,-100.3609403
3052308,JARDIN DE NIÑOS ATANACIO CARRILLO TURNO VESPERTINO,UNIDAD DE INTEGRACIÓN EDUCATIVA DE NUEVO LEÓN ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.77081428,-100.3609932
2929282,JARDIN DE NIÑOS AURELIO ALANIS SILVA TURNO VESPERTINO,SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Guadalupe                                                                                                     ,25.69578466,-100.1913884
2955064,JARDIN DE NIÑOS AURELIO GONZALEZ HENRY,SEP ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Santa María                                                                                                   ,25.77807993,-100.4858455
7299642,JARDIN DE NIÑOS AURELIO GONZALEZ HENRY,SECRETARIADE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Santa María                                                                                                   ,25.77813483,-100.4858052
7787224,JARDIN DE NIÑOS AVANCE PROLETARIO,GOBIERNO. SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.72777893,-100.3266164
8269030,JARDIN DE NIÑOS BADEN POWELL,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad General Escobedo                                                                                       ,25.8084324,-100.2930252
3054696,JARDIN DE NIÑOS BARBARITA BARRERA DE GONZALEZ,SECRETARIA D EEDUCACION T MATUTINO ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.8136278,-100.2433411
3019302,JARDIN DE NIÑOS BEATRIZ TALANCON ZARAGOZA TM CLAVE DE CTO DE TRABAJO  19EJN0478N,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,San Pedro Garza García                                                                                        ,25.68358427,-100.4092338
2935689,JARDIN DE NIÑOS BELISARIO DOMINGUEZ,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.73171462,-100.3210802
3044728,JARDIN DE NIÑOS BELIZARIO DE JESUS GARCIA DE LA GARZA,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Montemorelos                                                                                                  ,25.16983201,-99.83774768
3045766,JARDIN DE NIÑOS BENEMERITO DE LAS AMERICAS,SEP GOBIEENO FEDERAL ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad General Terán                                                                                          ,25.2571807,-99.6907301
2957797,JARDIN DE NIÑOS BENEMERITO DE LAS AMERICAS TURNO MATUTINO,GOBIERNO ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Santa Catarina                                                                                         ,25.66862713,-100.466013
2949400,JARDÍN DE NIÑOS BENITA REYES CANTU TURNO MATUTINO,SEPC.C.T. 19DJN2271K ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Praderas de San Francisco                                                                                     ,25.81892578,-100.4166106
3011432,JARDIN DE NIÑOS BENITO COQUET,,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.73915635,-100.2693985
3054917,JARDIN DE NIÑOS BENITO JUAREZ TV,SECRETARÍA DE EDUCACIÓN GOBIERNO DEL ESTADO ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.66310625,-100.2871008
3007626,JARDIN DE NIÑOS BERNAL DÍAZ DEL CASTILLO,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad Santa Catarina                                                                                         ,25.677061,-100.480855
3009423,JARDIN DE NIÑOS BERNARDO REYES,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.71840125,-100.335015
3051845,JARDIN DE NIÑOS BERTHA VON GLUMER 19DJN0274U,SEP GOBIERNO FEDERAL ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.77939313,-100.3722287
3051849,JARDIN DE NIÑOS BERTHA VON GLUMER TURNO VESPERTINO CT 19DJN0935L,SEP GOBIERNO FEDERAL ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.77930729,-100.3721674
2955512,JARDIN DE NIÑOS BICENTENARIO DE LA INDEPENDENCIA,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,García                                                                                                        ,25.79974126,-100.6145752
2999893,JARDIN DE NIÑOS BICENTENARIO DE LA INDEPENDENCIA DE DE MEXICO,GOBIERNO DEL ESTADO DE NUEVO LEÓN ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Montemorelos                                                                                                  ,25.21185406,-99.83138128
2955569,JARDIN DE NIÑOS BICENTENARIO DE LA INDEPENDENCIA DE MEXICO TURNO VESPERTINO,SEP ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,García                                                                                                        ,25.79973947,-100.6145765
2934087,JARDIN DE NIÑOS BILINGUE MARIA TERESA REYES,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.78659731,-100.3317178
3040494,JARDIN DE NIÑOS BILINGUE NEW KIDS,,611111,Escuelas de educación preescolar del sector privado,6 a 10 personas,Monterrey                                                                                                     ,25.64125767,-100.2812363
3052600,JARDIN DE NIÑOS BILINGUE PROFESOR ROGER POMPA PEREZ,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Ciudad Apodaca                                                                                                ,25.79045992,-100.2563815
2940111,JARDIN DE NIÑOS BLAS GALINDO DIMAS,GOBIERNO ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Agualeguas                                                                                                    ,26.30395624,-99.54467369
3046481,JARDIN DE NIÑOS BRIGIDA GARCÍA DE JUÁREZ,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Apodaca                                                                                                ,25.74221884,-100.1970751
2995760,JARDIN DE NIÑOS BUROCRATAS MUNICIPALES T.M,SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.63522737,-100.2989102
3045269,JARDIN DE NIÑOS CAP ALONSO DE LEON,SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Montemorelos                                                                                                  ,25.18648412,-99.84921846
2938768,JARDIN DE NIÑOS CAPITAN JOSE DE TREVIÑO T.V.,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.80276985,-100.3732012
2938767,JARDIN DE NIÑOS CAPITAN JOSE DE TREVIÑO TM,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad General Escobedo                                                                                       ,25.80276729,-100.3732039
3009734,JARDIN DE NIÑOS CAPITAN LUCAS GARCIA,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Santa Catarina                                                                                         ,25.67800487,-100.4703392
2956873,JARDIN DE NIÑOS CAPITAN LUCAS GARCIA TURNO VESPERTINO 19EJN0553D,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad Santa Catarina                                                                                         ,25.6780092,-100.4703525
3010894,JARDIN DE NIÑOS CARITA FELIZ,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Guadalupe                                                                                                     ,25.66656789,-100.1419126
8626457,JARDIN DE NIÑOS CARLOS ANTONIO DE PADUA CHAVEZY RAMIREZ,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciudad Benito Juárez                                                                                          ,25.68675086,-100.1154736
7786812,JARDIN DE NIÑOS CARLOS BARRERA TURNO VESPERTINO,,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.76906748,-100.3802788
3047471,JARDIN DE NIÑOS CARLOS BARRERA19DJN0581A,GOBIERNO FEDERAL ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.76929251,-100.3813503
3025198,JARDIN DE NIÑOS CARLOS CHAVEZ,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,San Nicolás de los Garza                                                                                      ,25.76143395,-100.2825918
3036794,JARDIN DE NIÑOS CARLOS DARWIN        TURNO MATUTINO 19DJN0275T,EL GOBIERNO ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.79493758,-100.3826446
3036795,JARDIN DE NIÑOS CARLOS DARWIN TURNO VESPERTINO19DJN0936K,EL GOBIERNO ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.79493887,-100.3826452
8260923,JARDIN DE NIÑOS CARLOS MERIDA,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,General Zaragoza                                                                                              ,23.96842068,-99.76124321
3016394,JARDIN DE NIÑOS CARLOS MERIDA TM 19DJN2137E,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Benito Juárez                                                                                          ,25.65692676,-100.0769131
8633518,JARDIN DE NIÑOS CARLOS MERIDA TURNO VESPERTINO,GOBIERNO FEDERAL ES DE SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Real del Sol                                                                                                  ,25.9401726,-100.1857287
3016395,JARDIN DE NIÑOS CARLOS MERIDA TV,SECRETARÍA DE EDUCACIÓN PÚBLICA CT 19DJN2144O ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Benito Juárez                                                                                          ,25.65692346,-100.0769071
2945499,JARDIN DE NIÑOS CARLOS MERIDATURNO MATUTINO,GOBIERNO ES FEDERAL ES DE SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Real del Sol                                                                                                  ,25.9401724,-100.1857223
3039480,JARDIN DE NIÑOS CARLOS OROZCO ROMERO,,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Apodaca                                                                                                ,25.73328033,-100.1586761
3039459,JARDIN DE NIÑOS CARLOS OROZCO ROMERO TV.,,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.73347015,-100.1586658
8626433,JARDIN DE NIÑOS CARLOS PELLICER TURNO MATUTINO,SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Pesquería                                                                                                     ,25.79734796,-100.0591176
8626434,JARDIN DE NIÑOS CARLOS PELLICER TURNO VESPERTINO,SECRETARIA DE EDUCACION ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Pesquería                                                                                                     ,25.79734839,-100.0591228
3030898,JARDIN DE NIÑOS CARLOS SALINAS LOZANO,,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,San Nicolás de los Garza                                                                                      ,25.7366014,-100.2386352
2924545,JARDIN DE NIÑOS CARLOTA GARZA RIOJAS,,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.6906531,-100.3089846
2927311,JARDIN DE NIÑOS CARMEN CERDAN TMATUTINO,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad General Escobedo                                                                                       ,25.80162273,-100.2758382
3014453,JARDIN DE NIÑOS CARMEN RAMOS DEL RIO,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Santa Catarina                                                                                         ,25.65854548,-100.4353074
3049623,JARDIN DE NIÑOS CARMEN ROMANO DE LOPEZ PORTILLO,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Mier y Noriega                                                                                                ,23.42366735,-100.1200038
2958251,JARDIN DE NIÑOS CARMEN ROMANO DE LOPEZ PORTILLO,GOBIERNO ESTATAL ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Santa Catarina                                                                                         ,25.66585499,-100.4373466
3013710,JARDIN DE NIÑOS CARMEN ROMANO DE LOPEZ PORTILLO,GOBIERNO ESTATAL ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad Santa Catarina                                                                                         ,25.66585499,-100.4373466
2927312,JARDIN DE NIÑOS CARMEN SERDAN,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad General Escobedo                                                                                       ,25.80156227,-100.2756667
2936185,JARDIN DE NIÑOS CARRUSEL,,611111,Escuelas de educación preescolar del sector privado,6 a 10 personas,Guadalupe                                                                                                     ,25.683887,-100.2390153
2961090,JARDIN DE NIÑOS CECILIA PICO CONTRERAS T.V. 19DJN0941W,SECRETARIA DE EDUCACON PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.76079443,-100.3576025
3048835,JARDIN DE NIÑOS CECILIA PICO CONTRERAS TM,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.76078056,-100.3576144
2941529,JARDIN DE NIÑOS CELSA MALDONADO GUAJARDO CT 19EJN0659X TM,SECRETARIA DE EDUCACIÓN PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Carmen                                                                                                        ,25.94434629,-100.3477394
2940312,JARDÍN DE NIÑOS CELSO FLORES ZAMORA,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad de Villaldama                                                                                          ,26.50039042,-100.4412183
2987722,JARDÍN DE NIÑOS CENTENARIO DE LA REVOLUCION MEXICAN,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Arboledas de San Roque                                                                                        ,25.60836056,-100.1518279
3002549,JARDIN DE NIÑOS CENTENARIO DE LA REVOLUCION MEXICANA,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Doctor Arroyo                                                                                                 ,23.67196983,-100.1957753
